"","No.","일자","일","사용량..kWh.","최대수요..kW.","사용량요금..원.","무효전력..kVarh....지상","무효전력..kVarh....진상","역률......지상","dayOfTheWeek","isHoliday","dateName","season"
"894",894,201802,11,42526.5,1939.2,2096556,14410.2,0,94.38,"일","N",NA,"winter"
"895",895,201802,12,54085.5,2937.6,4677424,16699.8,0,95.68,"월","N",NA,"winter"
"896",896,201802,13,52128.9,2814,4474465,16241.4,0,95.56,"화","N",NA,"winter"
"897",897,201802,14,48444.6,2613.6,4153015,15483.6,0,95.24,"수","N",NA,"winter"
"898",898,201802,15,38676,1736.4,1906727,13276.2,0,94.29,"목","Y","설날","winter"
"899",899,201802,16,37707.3,1678.8,1858970,13334.7,0,93.92,"금","Y","설날","winter"
"900",900,201802,17,39154.5,1861.2,1930317,13445.1,0,94.33,"토","Y","설날","winter"
"901",901,201802,18,39741,1832.4,1959231,13403.1,0,94.64,"일","N",NA,"winter"
"902",902,201802,19,50977.8,2800.8,4432398,15759.3,0,95.73,"월","N",NA,"winter"
"903",903,201802,20,50940.9,2756.4,4401137,16218.3,0,95.48,"화","N",NA,"winter"
"904",904,201802,21,50892,2721.6,4386535,16268.4,0,95.38,"수","N",NA,"winter"
"905",905,201802,22,49909.5,2667.6,4300039,16089.3,0,95.27,"목","N",NA,"winter"
"906",906,201802,23,49293.3,2626.8,4226419,15542.1,0,95.46,"금","N",NA,"winter"
"907",907,201802,24,42357.9,2191.2,3132344,14541,0,94.43,"토","N",NA,"winter"
"908",908,201802,25,38518.5,1722,1898962,13401.3,0,94.23,"일","N",NA,"winter"
"909",909,201802,26,49199.7,2690.4,4268934,15461.7,0,95.62,"월","N",NA,"winter"
"910",910,201802,27,49370.1,2697.6,4277635,15509.1,0,95.58,"화","N",NA,"winter"
"911",911,201802,28,49044.9,2668.8,4246446,15332.7,0,95.65,"수","N",NA,"winter"
