"","No.","일자","시","사용량..kWh.","최대수요..kW.","무효전력..kVarh....지상","무효전력..kVarh....진상","역률......지상","dayOfTheWeek","isHoliday","dateName","season"
"19713",19713,20171130,9,1598.04,1656,341.64,0,0,"목",1,NA,"fall"
"19714",19714,20171130,10,1664.64,1693.44,321.84,0,98.18,"목",1,NA,"fall"
"19715",19715,20171130,11,1759.32,1779.84,340.92,0,98.17,"목",1,NA,"fall"
"19716",19716,20171130,12,1740.6,1749.6,342.72,0,98.12,"목",1,NA,"fall"
"19717",19717,20171130,13,1686.6,1704.96,368.64,0,97.69,"목",1,NA,"fall"
"19718",19718,20171130,14,1656,1674.72,327.24,0,98.1,"목",1,NA,"fall"
"19719",19719,20171130,15,1601.28,1631.52,307.08,0,98.21,"목",1,NA,"fall"
"19720",19720,20171130,16,1622.52,1674.72,287.28,0,98.47,"목",1,NA,"fall"
"19721",19721,20171130,17,1621.8,1624.32,293.4,0,98.4,"목",1,NA,"fall"
"19722",19722,20171130,18,1654.2,1712.16,285.84,0,98.54,"목",1,NA,"fall"
"19723",19723,20171130,19,1665,1716.48,313.92,0,98.27,"목",1,NA,"fall"
"19724",19724,20171130,20,1610.28,1625.76,286.2,0,98.46,"목",1,NA,"fall"
"19725",19725,20171130,21,1589.76,1617.12,266.76,0,98.62,"목",1,NA,"fall"
"19726",19726,20171130,22,1597.68,1618.56,300.6,0,98.28,"목",1,NA,"fall"
"19727",19727,20171130,23,1478.16,1500.48,313.92,0,97.82,"목",1,NA,"fall"
"19728",19728,20171130,24,1443.24,1467.36,303.84,0,0,"목",1,NA,"fall"
"19729",19729,20171201,1,1366.92,1383.84,285.84,0,0,"금",1,NA,"winter"
"19730",19730,20171201,2,1331.28,1342.08,301.32,0,0,"금",1,NA,"winter"
"19731",19731,20171201,3,1278,1298.88,291.24,0,0,"금",1,NA,"winter"
"19732",19732,20171201,4,1222.92,1247.04,271.8,0,0,"금",1,NA,"winter"
"19733",19733,20171201,5,1142.28,1152,210.24,0,0,"금",1,NA,"winter"
"19734",19734,20171201,6,1225.08,1324.8,252.72,0,0,"금",1,NA,"winter"
"19735",19735,20171201,7,1373.76,1405.44,305.28,0,0,"금",1,NA,"winter"
"19736",19736,20171201,8,1479.96,1549.44,341.28,0,0,"금",1,NA,"winter"
"19737",19737,20171201,9,1586.16,1605.6,352.44,0,0,"금",1,NA,"winter"
"19738",19738,20171201,10,1659.96,1762.56,370.44,0,97.6,"금",1,NA,"winter"
"19739",19739,20171201,11,1757.88,1815.84,359.64,0,97.97,"금",1,NA,"winter"
"19740",19740,20171201,12,1798.56,1815.84,380.52,0,97.83,"금",1,NA,"winter"
"19741",19741,20171201,13,1766.52,1781.28,389.88,0,97.65,"금",1,NA,"winter"
"19742",19742,20171201,14,1736.28,1765.44,365.04,0,97.86,"금",1,NA,"winter"
"19743",19743,20171201,15,1692,1729.44,340.2,0,98.04,"금",1,NA,"winter"
"19744",19744,20171201,16,1705.68,1720.8,313.2,0,98.36,"금",1,NA,"winter"
"19745",19745,20171201,17,1728.72,1742.4,328.32,0,98.24,"금",1,NA,"winter"
"19746",19746,20171201,18,1710.36,1743.84,322.56,0,98.27,"금",1,NA,"winter"
"19747",19747,20171201,19,1577.52,1621.44,284.04,0,98.42,"금",1,NA,"winter"
"19748",19748,20171201,20,1551.24,1565.28,289.8,0,98.3,"금",1,NA,"winter"
"19749",19749,20171201,21,1514.88,1533.6,272.52,0,98.42,"금",1,NA,"winter"
"19750",19750,20171201,22,1456.92,1527.84,277.56,0,98.23,"금",1,NA,"winter"
"19751",19751,20171201,23,1274.04,1294.56,214.56,0,98.61,"금",1,NA,"winter"
"19752",19752,20171201,24,1304.64,1323.36,249.12,0,0,"금",1,NA,"winter"
"19753",19753,20171202,1,1291.68,1310.4,256.68,0,0,"토",1,NA,"winter"
"19754",19754,20171202,2,1257.84,1267.2,260.28,0,0,"토",1,NA,"winter"
"19755",19755,20171202,3,1213.56,1224,252.36,0,0,"토",1,NA,"winter"
"19756",19756,20171202,4,1161.36,1180.8,229.68,0,0,"토",1,NA,"winter"
"19757",19757,20171202,5,1136.88,1183.68,223.56,0,0,"토",1,NA,"winter"
"19758",19758,20171202,6,1148.4,1202.4,207,0,0,"토",1,NA,"winter"
"19759",19759,20171202,7,1249.56,1261.44,253.8,0,0,"토",1,NA,"winter"
"19760",19760,20171202,8,1328.76,1357.92,300.96,0,0,"토",1,NA,"winter"
"19761",19761,20171202,9,1419.12,1444.32,350.28,0,0,"토",1,NA,"winter"
"19762",19762,20171202,10,1396.08,1438.56,332.28,0,97.28,"토",1,NA,"winter"
"19763",19763,20171202,11,1461.6,1477.44,333.36,0,97.5,"토",1,NA,"winter"
"19764",19764,20171202,12,1403.64,1414.08,304.56,0,97.73,"토",1,NA,"winter"
"19765",19765,20171202,13,1426.32,1464.48,347.04,0,97.17,"토",1,NA,"winter"
"19766",19766,20171202,14,1314.36,1366.56,281.88,0,97.78,"토",1,NA,"winter"
"19767",19767,20171202,15,1239.48,1326.24,234.36,0,98.26,"토",1,NA,"winter"
"19768",19768,20171202,16,1290.6,1326.24,259.92,0,98.03,"토",1,NA,"winter"
"19769",19769,20171202,17,1276.2,1287.36,250.2,0,98.13,"토",1,NA,"winter"
"19770",19770,20171202,18,1420.2,1501.92,237.96,0,98.63,"토",1,NA,"winter"
"19771",19771,20171202,19,1440.36,1499.04,287.64,0,98.06,"토",1,NA,"winter"
"19772",19772,20171202,20,1342.08,1362.24,234.36,0,98.51,"토",1,NA,"winter"
"19773",19773,20171202,21,1390.32,1418.4,241.2,0,98.53,"토",1,NA,"winter"
"19774",19774,20171202,22,1344.96,1368,233.28,0,98.53,"토",1,NA,"winter"
"19775",19775,20171202,23,1324.44,1336.32,263.52,0,98.08,"토",1,NA,"winter"
"19776",19776,20171202,24,1262.52,1303.2,241.56,0,0,"토",1,NA,"winter"
"19777",19777,20171203,1,1202.04,1238.4,218.16,0,0,"일",1,NA,"winter"
"19778",19778,20171203,2,1185.12,1224,219.24,0,0,"일",1,NA,"winter"
"19779",19779,20171203,3,1172.52,1188,233.64,0,0,"일",1,NA,"winter"
"19780",19780,20171203,4,1116,1121.76,217.08,0,0,"일",1,NA,"winter"
"19781",19781,20171203,5,1067.04,1078.56,187.2,0,0,"일",1,NA,"winter"
"19782",19782,20171203,6,1098,1121.76,212.04,0,0,"일",1,NA,"winter"
"19783",19783,20171203,7,1082.16,1091.52,191.16,0,0,"일",1,NA,"winter"
"19784",19784,20171203,8,1128.96,1149.12,227.16,0,0,"일",1,NA,"winter"
"19785",19785,20171203,9,1124.28,1144.8,227.88,0,0,"일",1,NA,"winter"
"19786",19786,20171203,10,1045.8,1087.2,178.92,0,98.57,"일",1,NA,"winter"
"19787",19787,20171203,11,1145.88,1193.76,220.32,0,98.2,"일",1,NA,"winter"
"19788",19788,20171203,12,1186.56,1209.6,242.28,0,97.98,"일",1,NA,"winter"
"19789",19789,20171203,13,1186.2,1208.16,256.68,0,97.74,"일",1,NA,"winter"
"19790",19790,20171203,14,1199.52,1208.16,242.64,0,98.01,"일",1,NA,"winter"
"19791",19791,20171203,15,1207.44,1236.96,240.84,0,98.07,"일",1,NA,"winter"
"19792",19792,20171203,16,1209.6,1244.16,231.48,0,98.22,"일",1,NA,"winter"
"19793",19793,20171203,17,1222.56,1249.92,221.4,0,98.4,"일",1,NA,"winter"
"19794",19794,20171203,18,1341,1402.56,232.92,0,98.52,"일",1,NA,"winter"
"19795",19795,20171203,19,1339.2,1355.04,209.52,0,98.8,"일",1,NA,"winter"
"19796",19796,20171203,20,1353.6,1383.84,224.28,0,98.65,"일",1,NA,"winter"
"19797",19797,20171203,21,1302.12,1324.8,171,0,99.15,"일",1,NA,"winter"
"19798",19798,20171203,22,1321.92,1346.4,208.44,0,98.78,"일",1,NA,"winter"
"19799",19799,20171203,23,1310.4,1350.72,234.72,0,98.43,"일",1,NA,"winter"
"19800",19800,20171203,24,1313.64,1324.8,262.8,0,0,"일",1,NA,"winter"
"19801",19801,20171204,1,1273.32,1281.6,273.96,0,0,"월",1,NA,"winter"
"19802",19802,20171204,2,1211.4,1244.16,249.84,0,0,"월",1,NA,"winter"
"19803",19803,20171204,3,1125,1182.24,206.64,0,0,"월",1,NA,"winter"
"19804",19804,20171204,4,1095.48,1140.48,219.96,0,0,"월",1,NA,"winter"
"19805",19805,20171204,5,992.88,1013.76,141.84,0,0,"월",1,NA,"winter"
"19806",19806,20171204,6,1118.16,1143.36,208.08,0,0,"월",1,NA,"winter"
"19807",19807,20171204,7,1228.32,1313.28,222.48,0,0,"월",1,NA,"winter"
"19808",19808,20171204,8,1355.76,1422.72,283.68,0,0,"월",1,NA,"winter"
"19809",19809,20171204,9,1616.76,1679.04,375.84,0,0,"월",1,NA,"winter"
"19810",19810,20171204,10,1682.28,1785.6,356.76,0,97.82,"월",1,NA,"winter"
"19811",19811,20171204,11,1784.88,1801.44,365.04,0,97.97,"월",1,NA,"winter"
"19812",19812,20171204,12,1757.16,1784.16,347.4,0,98.1,"월",1,NA,"winter"
"19813",19813,20171204,13,1710.72,1749.6,367.2,0,97.77,"월",1,NA,"winter"
"19814",19814,20171204,14,1749.96,1759.68,345.6,0,98.11,"월",1,NA,"winter"
"19815",19815,20171204,15,1685.88,1690.56,325.8,0,98.18,"월",1,NA,"winter"
"19816",19816,20171204,16,1609.2,1617.12,257.4,0,98.74,"월",1,NA,"winter"
"19817",19817,20171204,17,1656.72,1700.64,291.96,0,98.48,"월",1,NA,"winter"
"19818",19818,20171204,18,1708.92,1743.84,326.16,0,98.23,"월",1,NA,"winter"
"19819",19819,20171204,19,1624.68,1681.92,273.6,0,98.61,"월",1,NA,"winter"
"19820",19820,20171204,20,1649.16,1686.24,298.08,0,98.41,"월",1,NA,"winter"
"19821",19821,20171204,21,1710.36,1726.56,300.96,0,98.49,"월",1,NA,"winter"
"19822",19822,20171204,22,1661.04,1703.52,295.92,0,98.45,"월",1,NA,"winter"
"19823",19823,20171204,23,1496.52,1510.56,290.88,0,98.16,"월",1,NA,"winter"
"19824",19824,20171204,24,1432.44,1441.44,294.84,0,0,"월",1,NA,"winter"
"19825",19825,20171205,1,1395.36,1425.6,304.56,0,0,"화",1,NA,"winter"
"19826",19826,20171205,2,1320.12,1355.04,295.2,0,0,"화",1,NA,"winter"
"19827",19827,20171205,3,1246.68,1272.96,268.2,0,0,"화",1,NA,"winter"
"19828",19828,20171205,4,1168.92,1190.88,236.52,0,0,"화",1,NA,"winter"
"19829",19829,20171205,5,1138.68,1170.72,221.4,0,0,"화",1,NA,"winter"
"19830",19830,20171205,6,1184.4,1239.84,232.2,0,0,"화",1,NA,"winter"
"19831",19831,20171205,7,1332,1350.72,264.6,0,0,"화",1,NA,"winter"
"19832",19832,20171205,8,1478.88,1512,346.32,0,0,"화",1,NA,"winter"
"19833",19833,20171205,9,1664.28,1696.32,391.68,0,0,"화",1,NA,"winter"
"19834",19834,20171205,10,1662.12,1680.48,318.6,0,98.21,"화",1,NA,"winter"
"19835",19835,20171205,11,1756.8,1778.4,325.08,0,98.33,"화",1,NA,"winter"
"19836",19836,20171205,12,1779.48,1818.72,336.96,0,98.25,"화",1,NA,"winter"
"19837",19837,20171205,13,1744.56,1788.48,345.6,0,98.09,"화",1,NA,"winter"
"19838",19838,20171205,14,1724.4,1772.64,322.2,0,98.3,"화",1,NA,"winter"
"19839",19839,20171205,15,1708.2,1733.76,347.04,0,98,"화",1,NA,"winter"
"19840",19840,20171205,16,1721.16,1782.72,307.08,0,98.45,"화",1,NA,"winter"
"19841",19841,20171205,17,1711.08,1730.88,307.8,0,98.42,"화",1,NA,"winter"
"19842",19842,20171205,18,1736.64,1738.08,286.56,0,98.67,"화",1,NA,"winter"
"19843",19843,20171205,19,1616.76,1667.52,222.84,0,99.06,"화",1,NA,"winter"
"19844",19844,20171205,20,1665.36,1679.04,299.52,0,98.42,"화",1,NA,"winter"
"19845",19845,20171205,21,1640.52,1657.44,286.2,0,98.51,"화",1,NA,"winter"
"19846",19846,20171205,22,1594.08,1628.64,279,0,98.5,"화",1,NA,"winter"
"19847",19847,20171205,23,1447.2,1452.96,261,0,98.41,"화",1,NA,"winter"
"19848",19848,20171205,24,1437.48,1451.52,270,0,0,"화",1,NA,"winter"
"19849",19849,20171206,1,1410.48,1435.68,288,0,0,"수",1,NA,"winter"
"19850",19850,20171206,2,1318.32,1323.36,266.76,0,0,"수",1,NA,"winter"
"19851",19851,20171206,3,1263.96,1285.92,249.12,0,0,"수",1,NA,"winter"
"19852",19852,20171206,4,1231.2,1239.84,245.16,0,0,"수",1,NA,"winter"
"19853",19853,20171206,5,1129.32,1157.76,194.4,0,0,"수",1,NA,"winter"
"19854",19854,20171206,6,1184.04,1216.8,207.72,0,0,"수",1,NA,"winter"
"19855",19855,20171206,7,1323.36,1372.32,254.88,0,0,"수",1,NA,"winter"
"19856",19856,20171206,8,1403.28,1458.72,286.2,0,0,"수",1,NA,"winter"
"19857",19857,20171206,9,1628.28,1700.64,352.8,0,0,"수",1,NA,"winter"
"19858",19858,20171206,10,1705.32,1745.28,344.16,0,98.02,"수",1,NA,"winter"
"19859",19859,20171206,11,1822.32,1837.44,372.96,0,97.97,"수",1,NA,"winter"
"19860",19860,20171206,12,1797.84,1831.68,369.36,0,97.95,"수",1,NA,"winter"
"19861",19861,20171206,13,1708.92,1723.68,353.52,0,97.93,"수",1,NA,"winter"
"19862",19862,20171206,14,1706.4,1725.12,351,0,97.95,"수",1,NA,"winter"
"19863",19863,20171206,15,1641.96,1657.44,310.68,0,98.26,"수",1,NA,"winter"
"19864",19864,20171206,16,1605.96,1656,280.8,0,98.51,"수",1,NA,"winter"
"19865",19865,20171206,17,1607.76,1622.88,302.76,0,98.27,"수",1,NA,"winter"
"19866",19866,20171206,18,1607.04,1615.68,266.04,0,98.66,"수",1,NA,"winter"
"19867",19867,20171206,19,1516.32,1576.8,244.8,0,98.72,"수",1,NA,"winter"
"19868",19868,20171206,20,1530.72,1540.8,263.88,0,98.55,"수",1,NA,"winter"
"19869",19869,20171206,21,1497.6,1535.04,245.52,0,98.68,"수",1,NA,"winter"
"19870",19870,20171206,22,1455.84,1473.12,272.52,0,98.29,"수",1,NA,"winter"
"19871",19871,20171206,23,1388.88,1414.08,219.6,0,98.77,"수",1,NA,"winter"
"19872",19872,20171206,24,1400.76,1428.48,268.2,0,0,"수",1,NA,"winter"
"19873",19873,20171207,1,1329.84,1344.96,233.28,0,0,"목",1,NA,"winter"
"19874",19874,20171207,2,1274.76,1300.32,242.64,0,0,"목",1,NA,"winter"
"19875",19875,20171207,3,1162.8,1206.72,191.88,0,0,"목",1,NA,"winter"
"19876",19876,20171207,4,1143.72,1173.6,205.92,0,0,"목",1,NA,"winter"
"19877",19877,20171207,5,1090.8,1098.72,171.36,0,0,"목",1,NA,"winter"
"19878",19878,20171207,6,1128.6,1156.32,176.76,0,0,"목",1,NA,"winter"
"19879",19879,20171207,7,1290.6,1363.68,232.56,0,0,"목",1,NA,"winter"
"19880",19880,20171207,8,1458.36,1537.92,307.8,0,0,"목",1,NA,"winter"
"19881",19881,20171207,9,1650.24,1703.52,354.96,0,0,"목",1,NA,"winter"
"19882",19882,20171207,10,1706.76,1751.04,345.96,0,98.01,"목",1,NA,"winter"
"19883",19883,20171207,11,1755,1776.96,345.6,0,98.12,"목",1,NA,"winter"
"19884",19884,20171207,12,1757.88,1779.84,340.2,0,98.18,"목",1,NA,"winter"
"19885",19885,20171207,13,1697.4,1723.68,339.48,0,98.06,"목",1,NA,"winter"
"19886",19886,20171207,14,1717.56,1761.12,339.12,0,98.11,"목",1,NA,"winter"
"19887",19887,20171207,15,1575,1607.04,267.12,0,98.59,"목",1,NA,"winter"
"19888",19888,20171207,16,1582.2,1605.6,268.92,0,98.59,"목",1,NA,"winter"
"19889",19889,20171207,17,1607.4,1650.24,294.48,0,98.36,"목",1,NA,"winter"
"19890",19890,20171207,18,1635.48,1696.32,292.32,0,98.44,"목",1,NA,"winter"
"19891",19891,20171207,19,1607.76,1654.56,308.52,0,98.21,"목",1,NA,"winter"
"19892",19892,20171207,20,1519.56,1568.16,239.04,0,98.79,"목",1,NA,"winter"
"19893",19893,20171207,21,1537.92,1556.64,269.28,0,98.5,"목",1,NA,"winter"
"19894",19894,20171207,22,1521,1565.28,262.08,0,98.55,"목",1,NA,"winter"
"19895",19895,20171207,23,1403.64,1424.16,257.4,0,98.36,"목",1,NA,"winter"
"19896",19896,20171207,24,1420.56,1445.76,293.76,0,0,"목",1,NA,"winter"
"19897",19897,20171208,1,1346.04,1386.72,267.48,0,0,"금",1,NA,"winter"
"19898",19898,20171208,2,1277.64,1308.96,253.08,0,0,"금",1,NA,"winter"
"19899",19899,20171208,3,1189.08,1199.52,213.12,0,0,"금",1,NA,"winter"
"19900",19900,20171208,4,1153.44,1177.92,209.16,0,0,"금",1,NA,"winter"
"19901",19901,20171208,5,1149.12,1189.44,222.84,0,0,"금",1,NA,"winter"
"19902",19902,20171208,6,1147.32,1166.4,195.12,0,0,"금",1,NA,"winter"
"19903",19903,20171208,7,1304.64,1357.92,255.6,0,0,"금",1,NA,"winter"
"19904",19904,20171208,8,1437.12,1477.44,302.4,0,0,"금",1,NA,"winter"
"19905",19905,20171208,9,1655.64,1683.36,361.44,0,0,"금",1,NA,"winter"
"19906",19906,20171208,10,1655.64,1683.36,338.76,0,97.97,"금",1,NA,"winter"
"19907",19907,20171208,11,1831.68,1883.52,385.92,0,97.85,"금",1,NA,"winter"
"19908",19908,20171208,12,1824.12,1847.52,371.88,0,97.98,"금",1,NA,"winter"
"19909",19909,20171208,13,1717.92,1738.08,352.08,0,97.96,"금",1,NA,"winter"
"19910",19910,20171208,14,1783.08,1815.84,373.68,0,97.87,"금",1,NA,"winter"
"19911",19911,20171208,15,1718.64,1730.88,348.84,0,98,"금",1,NA,"winter"
"19912",19912,20171208,16,1636.56,1680.48,280.44,0,98.56,"금",1,NA,"winter"
"19913",19913,20171208,17,1657.8,1762.56,294.12,0,98.46,"금",1,NA,"winter"
"19914",19914,20171208,18,1685.52,1732.32,309.6,0,98.35,"금",1,NA,"winter"
"19915",19915,20171208,19,1634.76,1693.44,319.68,0,98.14,"금",1,NA,"winter"
"19916",19916,20171208,20,1549.8,1596.96,268.92,0,98.53,"금",1,NA,"winter"
"19917",19917,20171208,21,1526.76,1566.72,255.6,0,98.63,"금",1,NA,"winter"
"19918",19918,20171208,22,1468.08,1487.52,234,0,98.75,"금",1,NA,"winter"
"19919",19919,20171208,23,1391.4,1408.32,255.96,0,98.35,"금",1,NA,"winter"
"19920",19920,20171208,24,1368.72,1389.6,254.88,0,0,"금",1,NA,"winter"
"19921",19921,20171209,1,1340.64,1363.68,260.64,0,0,"토",1,NA,"winter"
"19922",19922,20171209,2,1241.28,1298.88,227.88,0,0,"토",1,NA,"winter"
"19923",19923,20171209,3,1231.56,1258.56,251.28,0,0,"토",1,NA,"winter"
"19924",19924,20171209,4,1141.2,1190.88,208.44,0,0,"토",1,NA,"winter"
"19925",19925,20171209,5,1151.28,1172.16,234.72,0,0,"토",1,NA,"winter"
"19926",19926,20171209,6,1139.04,1180.8,203.4,0,0,"토",1,NA,"winter"
"19927",19927,20171209,7,1212.12,1239.84,230.4,0,0,"토",1,NA,"winter"
"19928",19928,20171209,8,1322.64,1349.28,289.8,0,0,"토",1,NA,"winter"
"19929",19929,20171209,9,1378.8,1402.56,291.6,0,0,"토",1,NA,"winter"
"19930",19930,20171209,10,1431.72,1463.04,300.24,0,97.87,"토",1,NA,"winter"
"19931",19931,20171209,11,1524.96,1571.04,334.08,0,97.68,"토",1,NA,"winter"
"19932",19932,20171209,12,1523.88,1569.6,326.16,0,97.79,"토",1,NA,"winter"
"19933",19933,20171209,13,1470.96,1493.28,326.16,0,97.63,"토",1,NA,"winter"
"19934",19934,20171209,14,1445.4,1470.24,306.72,0,97.82,"토",1,NA,"winter"
"19935",19935,20171209,15,1388.16,1422.72,282.24,0,98,"토",1,NA,"winter"
"19936",19936,20171209,16,1362.24,1378.08,260.64,0,98.22,"토",1,NA,"winter"
"19937",19937,20171209,17,1398.6,1454.4,261,0,98.3,"토",1,NA,"winter"
"19938",19938,20171209,18,1426.32,1437.12,255.96,0,98.43,"토",1,NA,"winter"
"19939",19939,20171209,19,1413,1440,223.56,0,98.77,"토",1,NA,"winter"
"19940",19940,20171209,20,1406.88,1438.56,239.04,0,98.59,"토",1,NA,"winter"
"19941",19941,20171209,21,1368.36,1379.52,183.24,0,99.12,"토",1,NA,"winter"
"19942",19942,20171209,22,1303.92,1340.64,169.2,0,99.17,"토",1,NA,"winter"
"19943",19943,20171209,23,1269.36,1314.72,208.44,0,98.68,"토",1,NA,"winter"
"19944",19944,20171209,24,1276.56,1294.56,217.8,0,0,"토",1,NA,"winter"
"19945",19945,20171210,1,1215.36,1225.44,227.88,0,0,"일",1,NA,"winter"
"19946",19946,20171210,2,1139.76,1170.72,196.92,0,0,"일",1,NA,"winter"
"19947",19947,20171210,3,1119.6,1133.28,193.32,0,0,"일",1,NA,"winter"
"19948",19948,20171210,4,1058.04,1114.56,173.88,0,0,"일",1,NA,"winter"
"19949",19949,20171210,5,1029.6,1041.12,153,0,0,"일",1,NA,"winter"
"19950",19950,20171210,6,1018.8,1033.92,140.76,0,0,"일",1,NA,"winter"
"19951",19951,20171210,7,1086.48,1127.52,184.68,0,0,"일",1,NA,"winter"
"19952",19952,20171210,8,1134.72,1193.76,188.64,0,0,"일",1,NA,"winter"
"19953",19953,20171210,9,1153.8,1176.48,209.16,0,0,"일",1,NA,"winter"
"19954",19954,20171210,10,1140.84,1146.24,196.2,0,98.55,"일",1,NA,"winter"
"19955",19955,20171210,11,1245.6,1285.92,226.44,0,98.39,"일",1,NA,"winter"
"19956",19956,20171210,12,1204.2,1222.56,210.96,0,98.5,"일",1,NA,"winter"
"19957",19957,20171210,13,1197.72,1235.52,220.68,0,98.34,"일",1,NA,"winter"
"19958",19958,20171210,14,1219.32,1252.8,217.44,0,98.45,"일",1,NA,"winter"
"19959",19959,20171210,15,1221.48,1267.2,216.36,0,98.47,"일",1,NA,"winter"
"19960",19960,20171210,16,1203.12,1255.68,201.24,0,98.63,"일",1,NA,"winter"
"19961",19961,20171210,17,1260.72,1333.44,218.52,0,98.53,"일",1,NA,"winter"
"19962",19962,20171210,18,1300.68,1329.12,223.2,0,98.56,"일",1,NA,"winter"
"19963",19963,20171210,19,1216.8,1265.76,181.44,0,98.91,"일",1,NA,"winter"
"19964",19964,20171210,20,1274.4,1316.16,211.32,0,98.65,"일",1,NA,"winter"
"19965",19965,20171210,21,1323.36,1378.08,217.8,0,98.67,"일",1,NA,"winter"
"19966",19966,20171210,22,1364.76,1372.32,267.84,0,98.13,"일",1,NA,"winter"
"19967",19967,20171210,23,1384.92,1411.2,262.08,0,98.26,"일",1,NA,"winter"
"19968",19968,20171210,24,1418.76,1432.8,277.56,0,0,"일",1,NA,"winter"
"19969",19969,20171211,1,1392.12,1408.32,300.24,0,0,"월",1,NA,"winter"
"19970",19970,20171211,2,1329.48,1350.72,295.56,0,0,"월",1,NA,"winter"
"19971",19971,20171211,3,1245.96,1298.88,258.84,0,0,"월",1,NA,"winter"
"19972",19972,20171211,4,1171.08,1218.24,217.44,0,0,"월",1,NA,"winter"
"19973",19973,20171211,5,1140.48,1170.72,208.44,0,0,"월",1,NA,"winter"
"19974",19974,20171211,6,1233.72,1245.6,262.08,0,0,"월",1,NA,"winter"
"19975",19975,20171211,7,1287,1301.76,243.36,0,0,"월",1,NA,"winter"
"19976",19976,20171211,8,1431.36,1503.36,303.84,0,0,"월",1,NA,"winter"
"19977",19977,20171211,9,1614.6,1745.28,340.56,0,0,"월",1,NA,"winter"
"19978",19978,20171211,10,1756.08,1846.08,348.48,0,98.09,"월",1,NA,"winter"
"19979",19979,20171211,11,1890.36,1920.96,364.32,0,98.19,"월",1,NA,"winter"
"19980",19980,20171211,12,1861.92,1912.32,349.56,0,98.28,"월",1,NA,"winter"
"19981",19981,20171211,13,1726.2,1811.52,300.24,0,98.52,"월",1,NA,"winter"
"19982",19982,20171211,14,1778.76,1854.72,350.64,0,98.11,"월",1,NA,"winter"
"19983",19983,20171211,15,1766.88,1808.64,335.52,0,98.24,"월",1,NA,"winter"
"19984",19984,20171211,16,1719.36,1749.6,302.4,0,98.49,"월",1,NA,"winter"
"19985",19985,20171211,17,1701.36,1723.68,279.72,0,98.68,"월",1,NA,"winter"
"19986",19986,20171211,18,1789.56,1830.24,331.56,0,98.33,"월",1,NA,"winter"
"19987",19987,20171211,19,1724.04,1758.24,309.6,0,98.43,"월",1,NA,"winter"
"19988",19988,20171211,20,1695.24,1722.24,314.28,0,98.32,"월",1,NA,"winter"
"19989",19989,20171211,21,1686.6,1696.32,316.08,0,98.29,"월",1,NA,"winter"
"19990",19990,20171211,22,1661.04,1699.2,327.24,0,98.11,"월",1,NA,"winter"
"19991",19991,20171211,23,1492.56,1522.08,308.16,0,97.93,"월",1,NA,"winter"
"19992",19992,20171211,24,1454.76,1476,303.84,0,0,"월",1,NA,"winter"
"19993",19993,20171212,1,1405.44,1428.48,296.28,0,0,"화",1,NA,"winter"
"19994",19994,20171212,2,1360.08,1388.16,293.04,0,0,"화",1,NA,"winter"
"19995",19995,20171212,3,1306.44,1330.56,285.84,0,0,"화",1,NA,"winter"
"19996",19996,20171212,4,1226.88,1251.36,248.76,0,0,"화",1,NA,"winter"
"19997",19997,20171212,5,1210.68,1257.12,243.72,0,0,"화",1,NA,"winter"
"19998",19998,20171212,6,1269.72,1321.92,257.76,0,0,"화",1,NA,"winter"
"19999",19999,20171212,7,1402.56,1416.96,281.52,0,0,"화",1,NA,"winter"
"20000",20000,20171212,8,1578.96,1628.64,339.12,0,0,"화",1,NA,"winter"
"20001",20001,20171212,9,1759.32,1821.6,388.08,0,0,"화",1,NA,"winter"
"20002",20002,20171212,10,1850.76,1941.12,379.44,0,97.96,"화",1,NA,"winter"
"20003",20003,20171212,11,1956.96,1974.24,405.72,0,97.92,"화",1,NA,"winter"
"20004",20004,20171212,12,1980,2008.8,408.6,0,97.94,"화",1,NA,"winter"
"20005",20005,20171212,13,1970.64,2011.68,433.44,0,97.67,"화",1,NA,"winter"
"20006",20006,20171212,14,1991.16,2007.36,410.4,0,97.94,"화",1,NA,"winter"
"20007",20007,20171212,15,1946.52,1962.72,407.52,0,97.88,"화",1,NA,"winter"
"20008",20008,20171212,16,1871.64,1912.32,339.12,0,98.4,"화",1,NA,"winter"
"20009",20009,20171212,17,1828.8,1863.36,319.68,0,98.51,"화",1,NA,"winter"
"20010",20010,20171212,18,1807.92,1859.04,317.52,0,98.49,"화",1,NA,"winter"
"20011",20011,20171212,19,1782.36,1821.6,299.52,0,98.62,"화",1,NA,"winter"
"20012",20012,20171212,20,1747.8,1772.64,302.04,0,98.54,"화",1,NA,"winter"
"20013",20013,20171212,21,1693.8,1730.88,299.52,0,98.47,"화",1,NA,"winter"
"20014",20014,20171212,22,1653.12,1681.92,286.92,0,98.53,"화",1,NA,"winter"
"20015",20015,20171212,23,1508.04,1546.56,296.28,0,98.12,"화",1,NA,"winter"
"20016",20016,20171212,24,1457.28,1461.6,280.44,0,0,"화",1,NA,"winter"
"20017",20017,20171213,1,1434.6,1458.72,290.88,0,0,"수",1,NA,"winter"
"20018",20018,20171213,2,1394.28,1416.96,291.96,0,0,"수",1,NA,"winter"
"20019",20019,20171213,3,1323.72,1334.88,275.4,0,0,"수",1,NA,"winter"
"20020",20020,20171213,4,1247.4,1308.96,235.08,0,0,"수",1,NA,"winter"
